,Provider,Fraud_Probability,Top1_Feature,Top1_SHAP,Top2_Feature,Top2_SHAP,Top3_Feature,Top3_SHAP,Fraud_Probability_Percent,Top1_ActualValue,Top2_ActualValue,Top3_ActualValue
4770,PRV53048,0.008360248,Provider_Insurance_Claim_Reimbursement_Amt,-2.473844,DeductibleAmtPaid_sum,-0.5944327,ChronicCond_Heartfailure_mean,-0.4578621,0.8360248,5620.0,70.0,0.4285714285714285
4771,PRV55193,0.918517,Provider_Insurance_Claim_Reimbursement_Amt,1.2975148,HospitalDuration_max,0.60294807,Avg_InscClaimAmtReimbursed_Per_Provider,0.25695872,91.8517,444380.0,35.0,16238.181818181818
4772,PRV52541,0.004364547,Provider_Insurance_Claim_Reimbursement_Amt,-1.1526294,prv_avg_claims_indicator,-1.0700849,HospitalDuration_max,-1.0119123,0.43645468,41000.0,1.0,11.0
4773,PRV52714,0.0018721233,Provider_Insurance_Claim_Reimbursement_Amt,-2.2611773,prv_avg_claims_indicator,-0.92907107,DeductibleAmtPaid_sum,-0.42652136,0.18721233,710.0,1.0,0.0
4774,PRV55449,0.0029891673,Provider_Insurance_Claim_Reimbursement_Amt,-2.3145792,DeductibleAmtPaid_sum,-0.51590896,HospitalDuration_max,-0.42175215,0.29891673,6480.0,110.0,
4775,PRV51566,0.19158897,Provider_Insurance_Claim_Reimbursement_Amt,-0.7284572,prv_avg_claims_indicator,-0.6208891,HospitalDuration_max,0.3143348,19.158897,90030.0,1.04,20.0
4776,PRV52740,0.004866563,Provider_Insurance_Claim_Reimbursement_Amt,-2.407705,DeductibleAmtPaid_sum,-0.5870657,ChronicCond_KidneyDisease_mean,-0.4215095,0.48665628,6310.0,100.0,0.1764705882352941
4777,PRV53465,0.006015739,Provider_Insurance_Claim_Reimbursement_Amt,-1.2774587,HospitalDuration_max,-0.888385,HospitalDuration_std,-0.52019423,0.6015739,34750.0,10.0,2.309401076758502
4778,PRV55155,0.07886684,HospitalDuration_max,-0.9960773,prv_avg_claims_indicator,-0.98393625,Provider_Insurance_Claim_Reimbursement_Amt,-0.6708103,7.886684,16.0,1.0,68000.0
4779,PRV56742,0.26285976,prv_avg_claims_indicator,-0.6247406,ClaimDuration_max,-0.36447656,IPAnnualReimbursementAmt_max,-0.3375818,26.285976,1.09375,20.0,65770.0
4780,PRV52958,0.0025667814,Provider_Insurance_Claim_Reimbursement_Amt,-2.4020412,DeductibleAmtPaid_sum,-0.7178159,Avg_InscClaimAmtReimbursed_Per_Provider,-0.4458328,0.25667813,2020.0,0.0,4876.875
4781,PRV55111,0.007388078,Provider_Insurance_Claim_Reimbursement_Amt,-2.324284,DeductibleAmtPaid_sum,-0.5120081,ChronicCond_Depression_mean,-0.4462885,0.7388078,4070.0,140.0,0.2413793103448276
4782,PRV56896,0.51209646,HospitalDuration_max,0.9480285,HospitalDuration_std,0.74700165,Provider_Insurance_Claim_Reimbursement_Amt,-0.658493,51.20965,21.0,10.214368964029708,60000.0
4783,PRV51201,0.006232603,Provider_Insurance_Claim_Reimbursement_Amt,-1.9107802,DeductibleAmtPaid_sum,-0.64523065,ClaimDuration_mean,0.44406694,0.6232603,10660.0,50.0,0.9777777777777776
4784,PRV55501,0.0029312759,Provider_Insurance_Claim_Reimbursement_Amt,-1.6846359,prv_avg_claims_indicator,-0.9064481,HospitalDuration_max,-0.82637143,0.2931276,12940.0,1.0,4.0
4785,PRV55851,0.049094602,Provider_Insurance_Claim_Reimbursement_Amt,-1.1613343,HospitalDuration_max,-0.6370289,HospitalDuration_std,-0.5740482,4.90946,43640.0,6.0,1.7224014243685082
4786,PRV54848,0.62721306,Provider_Insurance_Claim_Reimbursement_Amt,0.97018385,HospitalDuration_max,0.75339365,prv_avg_claims_indicator,-0.38518095,62.721306,239270.0,28.0,1.0769230769230769
4787,PRV55904,0.0025366468,Provider_Insurance_Claim_Reimbursement_Amt,-2.1106136,DeductibleAmtPaid_sum,-0.56770253,ChronicCond_Heartfailure_mean,-0.5015789,0.25366467,6190.0,0.0,0.5
4788,PRV54643,0.0022382587,Provider_Insurance_Claim_Reimbursement_Amt,-1.6291025,prv_avg_claims_indicator,-0.7526122,ChronicCond_Heartfailure_mean,-0.59188414,0.22382587,8380.0,1.0,0.3333333333333333
4789,PRV57181,0.02722217,Provider_Insurance_Claim_Reimbursement_Amt,-1.6527718,DeductibleAmtPaid_sum,-0.68916905,prv_avg_claims_indicator,0.4791636,2.7222168,31910.0,100.0,2.520833333333333
4790,PRV52532,0.0042373883,Provider_Insurance_Claim_Reimbursement_Amt,-2.1113405,ChronicCond_Heartfailure_mean,-0.7575172,Avg_InscClaimAmtReimbursed_Per_Provider,-0.4564528,0.42373884,2550.0,0.3125,4591.875
4791,PRV52199,0.0016000789,Provider_Insurance_Claim_Reimbursement_Amt,-2.1322775,prv_avg_claims_indicator,-0.6185841,ChronicCond_Heartfailure_mean,-0.53285706,0.1600079,1080.0,1.0,0.5
4792,PRV54171,0.034117453,Provider_Insurance_Claim_Reimbursement_Amt,-2.0502243,ChronicCond_Cancer_mean,-0.6101942,DeductibleAmtPaid_sum,-0.5177728,3.4117453,20740.0,0.2777777777777778,330.0
4793,PRV57757,0.68213093,HospitalDuration_max,0.8879067,prv_avg_claims_indicator,-0.81020725,Provider_Insurance_Claim_Reimbursement_Amt,0.350648,68.2131,22.0,1.0,109000.0
4794,PRV54555,0.23275006,Provider_Insurance_Claim_Reimbursement_Amt,-0.79867154,HospitalDuration_max,0.64904004,prv_avg_claims_indicator,-0.5831123,23.275005,51000.0,20.0,1.0
4795,PRV56471,0.01561498,Provider_Insurance_Claim_Reimbursement_Amt,-2.047156,DeductibleAmtPaid_sum,-0.63325423,Avg_InscClaimAmtReimbursed_Per_Provider,-0.45266283,1.561498,10490.0,190.0,3908.372093023256
4796,PRV55364,0.0008766643,Provider_Insurance_Claim_Reimbursement_Amt,-2.1233919,ChronicCond_KidneyDisease_mean,-0.6231824,ChronicCond_Heartfailure_mean,-0.58553565,0.08766643,80.0,0.0,0.0
4797,PRV54471,0.0077222926,Provider_Insurance_Claim_Reimbursement_Amt,-2.1284585,DeductibleAmtPaid_sum,-0.79948956,ChronicCond_KidneyDisease_mean,-0.504792,0.77222925,16700.0,10.0,0.2826086956521739
4798,PRV55551,0.009192152,Provider_Insurance_Claim_Reimbursement_Amt,-1.9497155,DeductibleAmtPaid_sum,-0.6846082,ChronicCond_KidneyDisease_mean,-0.39164355,0.9192152,29760.0,290.0,0.2747252747252747
4799,PRV56893,0.0030947132,Provider_Insurance_Claim_Reimbursement_Amt,-2.451769,prv_avg_claims_indicator,-0.6341583,perc_allocated_used,-0.53333575,0.3094713,3020.0,1.0,0.5458676183867024
4800,PRV54795,0.0023872708,Provider_Insurance_Claim_Reimbursement_Amt,-2.0970457,ChronicCond_Heartfailure_mean,-0.6515072,prv_avg_claims_indicator,-0.5530673,0.23872708,7510.0,0.4761904761904761,1.0
4801,PRV51773,0.0014171894,Provider_Insurance_Claim_Reimbursement_Amt,-2.3721116,prv_avg_claims_indicator,-0.66296154,ChronicCond_Heartfailure_mean,-0.6231905,0.14171894,760.0,1.0,0.4
4802,PRV55166,0.0075762942,Provider_Insurance_Claim_Reimbursement_Amt,-1.744705,prv_avg_claims_indicator,-0.58938015,DeductibleAmtPaid_sum,-0.49056414,0.7576294,19740.0,1.0285714285714285,210.0
4803,PRV54759,0.011802583,Provider_Insurance_Claim_Reimbursement_Amt,-1.3340372,prv_avg_claims_indicator,-1.1107484,HospitalDuration_max,-0.8731562,1.1802583,45140.0,1.0,7.0
4804,PRV54235,0.0027003798,Provider_Insurance_Claim_Reimbursement_Amt,-2.405644,DeductibleAmtPaid_sum,-0.6905593,ClaimDuration_max,-0.36785772,0.27003798,4280.0,0.0,17.0
4805,PRV51963,0.011865263,Provider_Insurance_Claim_Reimbursement_Amt,-2.0710855,DeductibleAmtPaid_sum,-0.58118284,HospitalDuration_max,-0.2932052,1.1865263,13630.0,330.0,
4806,PRV52213,0.00063409464,Provider_Insurance_Claim_Reimbursement_Amt,-2.3635144,prv_avg_claims_indicator,-0.6889339,DeductibleAmtPaid_sum,-0.63174033,0.06340946,590.0,1.0,0.0
4807,PRV56879,0.013798492,Provider_Insurance_Claim_Reimbursement_Amt,-2.1497042,DeductibleAmtPaid_sum,-0.5440805,ChronicCond_Depression_mean,-0.35306704,1.3798492,8140.0,100.0,0.2857142857142857
4808,PRV51152,0.016003747,Provider_Insurance_Claim_Reimbursement_Amt,-2.1230497,DeductibleAmtPaid_sum,-0.68511724,prv_avg_claims_indicator,0.32774758,1.6003747,25770.0,500.0,2.128205128205128
4809,PRV54222,0.0038666774,Provider_Insurance_Claim_Reimbursement_Amt,-2.3045232,DeductibleAmtPaid_sum,-0.5935535,DeductibleAmtPaid_mean,-0.42888248,0.38666773,3130.0,0.0,0.0
4810,PRV51718,0.0017908479,Provider_Insurance_Claim_Reimbursement_Amt,-2.2170444,DeductibleAmtPaid_sum,-0.61327726,prv_avg_claims_indicator,-0.5473965,0.1790848,2170.0,0.0,1.0
4811,PRV54253,0.012161511,HospitalDuration_max,-1.0018102,prv_avg_claims_indicator,-0.74263936,Provider_Insurance_Claim_Reimbursement_Amt,-0.61979234,1.2161511,12.0,1.0769230769230769,82850.0
4812,PRV53026,0.0009878417,Provider_Insurance_Claim_Reimbursement_Amt,-2.4235325,DeductibleAmtPaid_sum,-0.54573995,ChronicCond_KidneyDisease_mean,-0.5366662,0.09878418,6140.0,0.0,0.2692307692307692
4813,PRV53436,0.011072223,Provider_Insurance_Claim_Reimbursement_Amt,-1.7651839,prv_avg_claims_indicator,-1.004449,HospitalDuration_max,-0.88710296,1.1072223,16420.0,1.0,7.0
4814,PRV53018,0.009531336,Provider_Insurance_Claim_Reimbursement_Amt,-1.8942757,DeductibleAmtPaid_sum,-0.5656141,ChronicCond_KidneyDisease_mean,-0.51662254,0.9531336,11260.0,190.0,0.1463414634146341
4815,PRV56017,0.23050307,Provider_Insurance_Claim_Reimbursement_Amt,0.82169265,HospitalDuration_max,0.7968359,ClaimDuration_mean,-0.454721,23.050306,210060.0,35.0,10.384615384615383
4816,PRV55098,0.005451353,Provider_Insurance_Claim_Reimbursement_Amt,-2.1169498,ChronicCond_Heartfailure_mean,-0.73426056,DeductibleAmtPaid_sum,-0.49522483,0.54513526,6970.0,0.2962962962962963,140.0
4817,PRV51861,0.0032288055,Provider_Insurance_Claim_Reimbursement_Amt,-2.2282677,DeductibleAmtPaid_sum,-0.5144297,ChronicCond_KidneyDisease_mean,-0.35362953,0.32288054,2760.0,0.0,0.2857142857142857
4818,PRV51656,0.005276254,Provider_Insurance_Claim_Reimbursement_Amt,-2.282972,prv_avg_claims_indicator,-0.6608398,DeductibleAmtPaid_sum,-0.55144876,0.5276254,4860.0,1.0,0.0
4819,PRV53857,0.015246632,prv_avg_claims_indicator,-1.2257565,HospitalDuration_max,-1.1477247,ClaimDuration_max,-0.79689926,1.5246632,1.0,10.0,10.0
4820,PRV52823,0.450073,Provider_Insurance_Claim_Reimbursement_Amt,-0.9582053,HospitalDuration_max,0.7798615,HospitalDuration_std,0.62933725,45.0073,65100.0,30.0,10.188695883650851
4821,PRV57326,0.0036163519,Provider_Insurance_Claim_Reimbursement_Amt,-1.1927716,prv_avg_claims_indicator,-1.1606392,HospitalDuration_max,-0.88109463,0.36163518,37000.0,1.0,12.0
4822,PRV57357,0.0967675,HospitalDuration_max,-0.74923664,ClaimDuration_max,-0.6337129,ChronicCond_Cancer_mean,-0.5156076,9.67675,10.0,10.0,0.375
4823,PRV54554,0.0075701447,Provider_Insurance_Claim_Reimbursement_Amt,-2.131217,DeductibleAmtPaid_sum,-0.6411499,ChronicCond_Cancer_mean,-0.5798879,0.75701445,6990.0,0.0,0.3461538461538461
4824,PRV55724,0.011292587,Provider_Insurance_Claim_Reimbursement_Amt,-1.897924,ChronicCond_Heartfailure_mean,-0.57265925,prv_avg_claims_indicator,-0.55675364,1.1292588,12550.0,0.4838709677419355,1.0
4825,PRV52832,0.0077081216,Provider_Insurance_Claim_Reimbursement_Amt,-1.7133317,ChronicCond_Heartfailure_mean,-0.6467605,DeductibleAmtPaid_sum,-0.5775133,0.77081215,10180.0,0.3870967741935484,100.0
4826,PRV55574,0.007248164,Provider_Insurance_Claim_Reimbursement_Amt,-2.5924425,DeductibleAmtPaid_sum,-0.50740993,ChronicCond_Cancer_mean,-0.39631394,0.72481644,2340.0,70.0,0.2666666666666666
4827,PRV51862,0.0148349935,HospitalDuration_max,-1.1522866,prv_avg_claims_indicator,-0.995175,ClaimDuration_max,-0.71481633,1.4834994,8.0,1.0,8.0
4828,PRV54117,0.0059315693,Provider_Insurance_Claim_Reimbursement_Amt,-2.4579592,prv_avg_claims_indicator,-0.61441797,DeductibleAmtPaid_sum,-0.47890794,0.59315693,320.0,1.0,0.0
4829,PRV53867,0.096359394,prv_avg_claims_indicator,-1.0172647,IPAnnualReimbursementAmt_max,-0.37657493,ClaimDuration_max,-0.3759788,9.63594,1.0,69020.0,19.0
4830,PRV56185,0.0003943861,Provider_Insurance_Claim_Reimbursement_Amt,-2.0820742,prv_avg_claims_indicator,-0.791173,ChronicCond_Heartfailure_mean,-0.5632239,0.03943861,530.0,1.0,0.4285714285714285
4831,PRV53116,0.0047742296,Provider_Insurance_Claim_Reimbursement_Amt,-2.0893948,DeductibleAmtPaid_sum,-0.6193313,Avg_InscClaimAmtReimbursed_Per_Provider,-0.44039232,0.47742295,8230.0,50.0,3919.318181818182
4832,PRV53544,0.0016118186,Provider_Insurance_Claim_Reimbursement_Amt,-2.3864136,DeductibleAmtPaid_sum,-0.6114511,Avg_InscClaimAmtReimbursed_Per_Provider,-0.5283504,0.16118185,4860.0,0.0,2374.705882352941
4833,PRV56970,0.023502475,Provider_Insurance_Claim_Reimbursement_Amt,-2.07936,DeductibleAmtPaid_sum,-0.6147939,prv_avg_claims_indicator,-0.50631213,2.3502474,210.0,0.0,1.0
4834,PRV54313,0.016014399,Provider_Insurance_Claim_Reimbursement_Amt,-1.9776655,prv_avg_claims_indicator,-0.67635906,DeductibleAmtPaid_sum,-0.5763924,1.60144,7070.0,1.0,80.0
4835,PRV51191,0.004082347,Provider_Insurance_Claim_Reimbursement_Amt,-1.9966754,DeductibleAmtPaid_sum,-0.5492958,Avg_InscClaimAmtReimbursed_Per_Provider,-0.5377501,0.4082347,10990.0,90.0,3975.3125
4836,PRV51754,0.0044640806,Provider_Insurance_Claim_Reimbursement_Amt,-2.4420416,prv_avg_claims_indicator,-0.7748027,ClaimDuration_mean,0.50987387,0.44640806,2120.0,1.0,0.0
4837,PRV55635,0.0032539046,Provider_Insurance_Claim_Reimbursement_Amt,-1.8780019,DeductibleAmtPaid_sum,-0.5572721,ChronicCond_KidneyDisease_mean,-0.43322292,0.32539046,13490.0,100.0,0.3050847457627119
4838,PRV53337,0.0015963734,Provider_Insurance_Claim_Reimbursement_Amt,-2.3130972,DeductibleAmtPaid_sum,-0.59780276,ChronicCond_Heartfailure_mean,-0.5269033,0.15963733,1620.0,110.0,0.2
4839,PRV57107,0.0067374483,Provider_Insurance_Claim_Reimbursement_Amt,-2.2951005,DeductibleAmtPaid_sum,-0.7036306,prv_avg_claims_indicator,-0.42130026,0.6737448,5410.0,0.0,1.0833333333333333
4840,PRV51437,0.0010167961,Provider_Insurance_Claim_Reimbursement_Amt,-2.2278965,prv_avg_claims_indicator,-0.79679114,ChronicCond_KidneyDisease_mean,-0.5416435,0.10167961,880.0,1.0,0.0
4841,PRV52461,0.0022301185,prv_avg_claims_indicator,-1.1828518,Provider_Insurance_Claim_Reimbursement_Amt,-1.0463302,HospitalDuration_max,-0.95673877,0.22301185,1.0,48000.0,7.0
4842,PRV51130,0.004532858,Provider_Insurance_Claim_Reimbursement_Amt,-2.4486482,prv_avg_claims_indicator,-0.71912986,Avg_InscClaimAmtReimbursed_Per_Provider,-0.47331157,0.45328578,4970.0,1.0,4497.142857142857
4843,PRV55176,0.0011448043,Provider_Insurance_Claim_Reimbursement_Amt,-1.8055121,prv_avg_claims_indicator,-0.74182844,HospitalDuration_max,-0.59907264,0.11448043,8650.0,1.0,2.0
4844,PRV56755,0.030906998,HospitalDuration_max,-0.9899638,Provider_Insurance_Claim_Reimbursement_Amt,-0.8966768,prv_avg_claims_indicator,-0.5309656,3.0906997,9.0,54160.0,1.0588235294117647
4845,PRV57743,0.0024729548,Provider_Insurance_Claim_Reimbursement_Amt,-2.0165837,prv_avg_claims_indicator,-0.6726774,ChronicCond_Heartfailure_mean,-0.6122383,0.24729548,4350.0,1.0,0.5
4846,PRV53556,0.0023064679,Provider_Insurance_Claim_Reimbursement_Amt,-2.044812,DeductibleAmtPaid_sum,-0.742275,ChronicCond_Heartfailure_mean,-0.5558597,0.23064679,11550.0,90.0,0.3870967741935484
4847,PRV52296,0.0033044617,Provider_Insurance_Claim_Reimbursement_Amt,-1.437473,prv_avg_claims_indicator,-0.8343024,HospitalDuration_max,-0.6957625,0.33044618,12000.0,1.0,5.0
4848,PRV54448,0.003539786,Provider_Insurance_Claim_Reimbursement_Amt,-2.0290456,DeductibleAmtPaid_sum,-0.6668733,prv_avg_claims_indicator,-0.5832767,0.3539786,6720.0,60.0,1.0
4849,PRV52931,0.003476053,Provider_Insurance_Claim_Reimbursement_Amt,-2.1690447,ChronicCond_Heartfailure_mean,-0.78795385,prv_avg_claims_indicator,-0.6640249,0.3476053,3010.0,0.3571428571428571,1.0
4850,PRV52979,0.021924376,prv_avg_claims_indicator,-1.1673537,HospitalDuration_max,-0.9391817,Provider_Insurance_Claim_Reimbursement_Amt,-0.8563061,2.1924376,1.0,8.0,68000.0
4851,PRV51311,0.0054955464,Provider_Insurance_Claim_Reimbursement_Amt,-1.7947079,HospitalDuration_max,-0.84425324,HospitalDuration_std,-0.6712937,0.54955465,16010.0,5.0,1.0
4852,PRV52418,0.0074275676,Provider_Insurance_Claim_Reimbursement_Amt,-2.2272997,ChronicCond_KidneyDisease_mean,-0.5007868,Avg_InscClaimAmtReimbursed_Per_Provider,-0.48974204,0.7427568,7730.0,0.2571428571428571,4225.142857142857
4853,PRV52294,0.01200967,prv_avg_claims_indicator,-1.1542667,HospitalDuration_max,-1.0117743,Provider_Insurance_Claim_Reimbursement_Amt,-0.84184295,1.200967,1.0,9.0,54000.0
4854,PRV54571,0.020445015,prv_avg_claims_indicator,-1.1055129,HospitalDuration_max,-0.9048848,Provider_Insurance_Claim_Reimbursement_Amt,-0.7124526,2.0445015,1.0,14.0,50610.0
4855,PRV54389,0.008118067,Provider_Insurance_Claim_Reimbursement_Amt,-2.0385616,DeductibleAmtPaid_sum,-0.7220762,ChronicCond_Heartfailure_mean,-0.3936508,0.8118067,25590.0,100.0,0.5178571428571429
4856,PRV54990,0.019603988,prv_avg_claims_indicator,-1.1805571,Provider_Insurance_Claim_Reimbursement_Amt,-1.0446613,HospitalDuration_max,-0.88443255,1.9603988,1.0,46600.0,10.0
4857,PRV56291,0.0035600113,Provider_Insurance_Claim_Reimbursement_Amt,-1.9802467,DeductibleAmtPaid_sum,-0.5830541,perc_allocated_used,-0.5652523,0.35600114,13150.0,0.0,0.4869069149959594
4858,PRV54166,0.008910765,Provider_Insurance_Claim_Reimbursement_Amt,-2.2731545,DeductibleAmtPaid_sum,-0.5968276,DeductibleAmtPaid_mean,-0.3604623,0.8910765,6500.0,0.0,0.0
4859,PRV51612,0.17090474,Provider_Insurance_Claim_Reimbursement_Amt,-1.1026875,HospitalDuration_max,0.7732238,prv_avg_claims_indicator,-0.7359581,17.090473,66770.0,35.0,1.0
4860,PRV56184,0.008741169,Provider_Insurance_Claim_Reimbursement_Amt,-2.45043,DeductibleAmtPaid_sum,-0.6034021,ChronicCond_Cancer_mean,-0.49190995,0.8741169,2730.0,130.0,0.3333333333333333
4861,PRV55080,0.0031632355,Provider_Insurance_Claim_Reimbursement_Amt,-2.2709866,prv_avg_claims_indicator,-0.7710057,ChronicCond_Heartfailure_mean,-0.7183889,0.31632355,4820.0,1.0,0.375
4862,PRV54358,0.0013919504,Provider_Insurance_Claim_Reimbursement_Amt,-1.8348445,DeductibleAmtPaid_sum,-0.560166,ChronicCond_Heartfailure_mean,-0.5271589,0.13919504,13150.0,30.0,0.4418604651162791
4863,PRV56068,0.018381095,Provider_Insurance_Claim_Reimbursement_Amt,-1.8914183,DeductibleAmtPaid_sum,-0.69544226,HospitalDuration_max,-0.33610433,1.8381095,15780.0,70.0,
4864,PRV56474,0.024088116,Provider_Insurance_Claim_Reimbursement_Amt,-1.620488,HospitalDuration_max,-0.5675752,DeductibleAmtPaid_sum,-0.35585767,2.4088116,13970.0,12.0,1208.0
4865,PRV53845,0.01085604,Provider_Insurance_Claim_Reimbursement_Amt,-1.9107723,DeductibleAmtPaid_sum,-0.6839928,perc_allocated_used,-0.4012394,1.085604,9160.0,340.0,0.5000388340896734
4866,PRV57146,0.012408525,HospitalDuration_max,-1.1910378,prv_avg_claims_indicator,-1.1289256,ClaimDuration_max,-0.78877383,1.2408525,13.0,1.0,13.0
4867,PRV54551,0.005209437,Provider_Insurance_Claim_Reimbursement_Amt,-2.2205985,DeductibleAmtPaid_sum,-0.44692272,Avg_InscClaimAmtReimbursed_Per_Provider,-0.43223467,0.5209437,1960.0,0.0,1881.4285714285716
4868,PRV55714,0.014980676,Provider_Insurance_Claim_Reimbursement_Amt,-1.6395743,HospitalDuration_max,-0.49466652,ChronicCond_Cancer_mean,-0.42884162,1.4980676,29640.0,9.0,0.5
4869,PRV53428,0.0036715707,Provider_Insurance_Claim_Reimbursement_Amt,-2.2109535,prv_avg_claims_indicator,-0.7401278,DeductibleAmtPaid_sum,-0.63332725,0.36715707,4930.0,1.0,0.0
4870,PRV53487,0.014826807,Provider_Insurance_Claim_Reimbursement_Amt,-1.9045881,DeductibleAmtPaid_sum,-0.63232005,ChronicCond_Cancer_mean,-0.4408864,1.4826807,15530.0,190.0,0.275
4871,PRV52795,0.012203062,Provider_Insurance_Claim_Reimbursement_Amt,-2.439709,DeductibleAmtPaid_sum,-0.68703175,ChronicCond_Alzheimer_mean,-0.32441962,1.2203062,6150.0,80.0,0.631578947368421
4872,PRV51796,0.0009343455,Provider_Insurance_Claim_Reimbursement_Amt,-2.1561055,prv_avg_claims_indicator,-0.575409,DeductibleAmtPaid_sum,-0.49807334,0.09343455,140.0,1.0,0.0
4873,PRV51908,0.012638545,Provider_Insurance_Claim_Reimbursement_Amt,-1.8454726,prv_avg_claims_indicator,-0.6296308,DeductibleAmtPaid_sum,-0.5232369,1.2638545,14270.0,1.0,160.0
4874,PRV53641,0.0017477018,Provider_Insurance_Claim_Reimbursement_Amt,-2.2235625,prv_avg_claims_indicator,-0.6322447,Avg_InscClaimAmtReimbursed_Per_Provider,-0.5028543,0.17477018,2140.0,1.0,1126.25
4875,PRV53680,0.005386777,Provider_Insurance_Claim_Reimbursement_Amt,-2.3080845,DeductibleAmtPaid_sum,-0.58602417,ChronicCond_Heartfailure_mean,-0.53353906,0.5386777,7890.0,20.0,0.4814814814814814
4876,PRV52416,0.0020230033,Provider_Insurance_Claim_Reimbursement_Amt,-1.9021155,ChronicCond_Heartfailure_mean,-0.5474149,ChronicCond_KidneyDisease_mean,-0.5082797,0.20230033,9650.0,0.2857142857142857,0.0714285714285714
4877,PRV57759,0.012007011,Provider_Insurance_Claim_Reimbursement_Amt,-2.063804,DeductibleAmtPaid_sum,-0.6080192,Avg_InscClaimAmtReimbursed_Per_Provider,-0.43561706,1.2007011,10640.0,130.0,4735.0
4878,PRV51843,0.004110657,Provider_Insurance_Claim_Reimbursement_Amt,-1.965627,DeductibleAmtPaid_sum,-0.63958126,DeductibleAmtPaid_mean,-0.35503733,0.41106573,18810.0,50.0,1.0
4879,PRV54598,0.0003751536,Provider_Insurance_Claim_Reimbursement_Amt,-2.228615,DeductibleAmtPaid_sum,-0.5677955,ChronicCond_Heartfailure_mean,-0.54966235,0.03751536,1010.0,0.0,0.4444444444444444
4880,PRV57369,0.057206534,prv_avg_claims_indicator,-0.9750419,HospitalDuration_max,-0.96087164,ClaimDuration_max,-0.64013374,5.7206535,1.037037037037037,11.0,11.0
4881,PRV53696,0.011785538,Provider_Insurance_Claim_Reimbursement_Amt,-2.2462134,prv_avg_claims_indicator,-0.638298,DeductibleAmtPaid_sum,-0.48718688,1.1785538,4830.0,1.0,100.0
4882,PRV56802,0.03921278,HospitalDuration_max,-0.71808666,ClaimDuration_max,-0.6877669,Provider_Insurance_Claim_Reimbursement_Amt,0.6868234,3.9212778,12.0,12.0,185000.0
4883,PRV51327,0.002259685,Provider_Insurance_Claim_Reimbursement_Amt,-2.0594199,ChronicCond_Heartfailure_mean,-0.7667891,DeductibleAmtPaid_sum,-0.5270578,0.2259685,8990.0,0.4146341463414634,150.0
4884,PRV57583,0.006055191,Provider_Insurance_Claim_Reimbursement_Amt,-2.3389506,DeductibleAmtPaid_sum,-0.69787955,DeductibleAmtPaid_mean,-0.31549668,0.6055191,3080.0,0.0,0.0
4885,PRV52241,0.009900975,Provider_Insurance_Claim_Reimbursement_Amt,-2.276285,DeductibleAmtPaid_sum,-0.64244664,HospitalDuration_max,-0.42021644,0.9900975,5690.0,0.0,
4886,PRV57453,0.0018928447,Provider_Insurance_Claim_Reimbursement_Amt,-2.137294,DeductibleAmtPaid_sum,-0.57003903,ChronicCond_KidneyDisease_mean,-0.4029203,0.18928447,2850.0,0.0,0.2941176470588235
4887,PRV53827,0.0026854312,Provider_Insurance_Claim_Reimbursement_Amt,-2.2142103,prv_avg_claims_indicator,-0.6468853,ChronicCond_KidneyDisease_mean,-0.5520259,0.26854312,2830.0,1.0,0.1111111111111111
4888,PRV52851,0.05185817,Provider_Insurance_Claim_Reimbursement_Amt,-0.84768903,HospitalDuration_max,-0.7852839,prv_avg_claims_indicator,-0.7363983,5.1858172,67460.0,8.0,1.0571428571428572
4889,PRV51203,0.01117684,Provider_Insurance_Claim_Reimbursement_Amt,-1.7029493,DeductibleAmtPaid_sum,-0.55528724,HospitalDuration_max,-0.39309323,1.117684,15340.0,80.0,
4890,PRV53846,0.011002409,Provider_Insurance_Claim_Reimbursement_Amt,-2.5014315,DeductibleAmtPaid_sum,-0.61696184,ClaimDuration_mean,0.49040484,1.100241,2640.0,0.0,0.0
4891,PRV57647,0.0039460757,Provider_Insurance_Claim_Reimbursement_Amt,-2.19423,DeductibleAmtPaid_sum,-0.6865922,ChronicCond_Heartfailure_mean,-0.65310514,0.39460757,8530.0,140.0,0.4347826086956521
4892,PRV55097,0.0015760207,Provider_Insurance_Claim_Reimbursement_Amt,-2.342571,prv_avg_claims_indicator,-0.7105198,DeductibleAmtPaid_sum,-0.50115365,0.15760207,720.0,1.0,0.0
4893,PRV52755,0.004279517,Provider_Insurance_Claim_Reimbursement_Amt,-2.4519782,DeductibleAmtPaid_sum,-0.53453094,Avg_InscClaimAmtReimbursed_Per_Provider,-0.42556396,0.42795172,5930.0,0.0,2090.909090909091
4894,PRV51710,0.035210457,prv_avg_claims_indicator,-1.4182553,HospitalDuration_max,-1.067461,ClaimDuration_max,-0.6752868,3.5210457,1.0,12.0,12.0
4895,PRV53752,0.0023031577,Provider_Insurance_Claim_Reimbursement_Amt,-1.7946315,DeductibleAmtPaid_sum,-0.57539564,perc_allocated_used,-0.46086767,0.23031577,11840.0,200.0,0.4465360834780351
4896,PRV52451,0.009366405,Provider_Insurance_Claim_Reimbursement_Amt,-2.031619,DeductibleAmtPaid_sum,-0.6015363,Avg_InscClaimAmtReimbursed_Per_Provider,-0.44064462,0.9366405,11130.0,20.0,4032.0
